Age_at_lambing	Lambing_interval 	Year	Flock-year 	Permanent_environmental_ID	Animal_ID	Lambing_date
1	2	2003	23	3377	5475	5.1253
2	3	2004	24	3377	5475	2.9104
3	5	2005	25	3377	5475	5.5800
4	4	2006	150	3377	5475	4.4296
4	3	2007	194	3377	5475	2.1116
5	4	2008	196	3377	5475	0.2064
1	2	2005	205	3378	10621	0.8677
5	5	2009	208	3378	10621	0.9365
6	3	2009	208	3378	10621	4.6361
1	1	1999	147	3379	1064	1.1160
2	5	2000	27	3379	1064	2.8416
3	4	2001	26	3379	1064	1.7600
4	5	2002	22	3379	1064	1.4429
5	5	2003	23	3379	1064	1.1332
5	4	2003	23	3379	1064	5.3048
1	2	2003	23	3380	3373	1.6568
1	4	2003	23	3380	3373	6.0176
2	4	2004	24	3380	3373	4.0437
3	4	2005	25	3380	3373	2.8588
4	4	2006	150	3380	3373	2.0009
4	4	2007	194	3380	3373	0.4989
5	3	2007	194	3380	3373	4.3608
2	2	2006	150	3381	3372	1.1160
2	3	2006	150	3381	3372	5.1253
4	5	2008	196	3381	3372	0.6268
4	4	2008	196	3381	3372	5.3564
5	4	2009	195	3381	3372	3.7340
6	3	2010	184	3381	3372	1.2192
6	4	2011	188	3381	3372	0.2924
1	2	2004	200	3382	1063	1.3568
2	4	2004	200	3382	1063	5.8456
3	3	2005	79	3382	1063	3.5889
3	4	2006	80	3382	1063	1.7084
4	4	2006	80	3382	1063	6.2929
5	3	2007	81	3382	1063	3.9060
5	2	2008	75	3382	1063	1.2192
6	3	2008	75	3382	1063	4.8672
6	4	2009	74	3382	1063	2.7384
6	4	2010	76	3382	1063	0.6440
1	2	2005	25	3383	1326	0.3957
2	4	2005	25	3383	1326	4.6017
2	4	2006	150	3383	1326	2.9448
3	4	2007	194	3383	1326	0.8677
4	4	2007	194	3383	1326	5.2285
5	5	2009	195	3383	1326	2.1976
6	4	2010	184	3383	1326	1.3741
6	4	2010	184	3383	1326	6.2241
6	4	2011	188	3383	1326	4.2232
1	1	1999	147	3384	1062	6.2413
1	3	2000	27	3384	1062	4.0264
2	4	2001	26	3384	1062	1.9837
3	4	2002	22	3384	1062	0.7988
3	2	2002	22	3384	1062	4.2920
4	3	2003	23	3384	1062	2.1288
1	2	2000	132	3385	10620	0.9537
1	2	2002	22	3386	547	4.5500
1	4	2003	23	3386	547	2.4901
2	2	2006	150	3387	10619	1.7772
3	5	2007	194	3387	10619	1.3913
1	2	2000	27	3388	1325	0.5161
1	3	2000	206	3388	1325	4.5673
2	4	2001	26	3388	1325	2.4557
3	4	2002	22	3388	1325	0.5333
3	4	2002	22	3388	1325	5.1425
4	3	2003	23	3388	1325	2.8588
5	4	2004	24	3388	1325	1.4085
5	4	2004	24	3388	1325	5.8628
1	1	2000	27	3389	1701	3.1932
1	4	2001	26	3389	1701	1.2536
2	4	2002	22	3389	1701	0.0516
1	2	2005	25	3390	10618	1.5461
1	2	2000	132	3391	5474	2.4729
2	4	2001	133	3391	5474	1.2708
1	2	2001	26	3392	5473	0.5924
2	3	2001	26	3392	5473	4.5500
2	3	2002	22	3392	5473	2.3868
4	5	2003	23	3392	5473	4.7984
1	2	2000	27	3393	546	2.3352
2	4	2001	26	3393	546	0.3441
2	3	2001	26	3393	546	4.2920
3	3	2002	22	3393	546	1.9665
4	4	2003	23	3393	546	0.7644
5	4	2003	23	3393	546	6.1725
6	5	2005	25	3393	546	2.6696
6	5	2006	150	3393	546	4.9360
1	1	2000	27	3394	10617	3.7684
2	2	2004	24	3395	10616	6.2757
1	2	2005	205	3396	10615	0.9365
1	2	2000	132	3397	10614	1.7256
1	1	1999	147	3398	865	1.1504
2	5	2000	27	3398	865	3.0481
3	4	2001	26	3398	865	1.0644
3	3	2001	26	3398	865	5.1081
1	2	2003	23	3399	10613	2.8416
2	2	2001	133	3400	5472	0.9709
3	5	2002	134	3400	5472	0.8849
1	2	2003	23	3401	3371	0.7988
2	3	2003	23	3401	3371	4.6533
2	4	2004	24	3401	3371	2.5933
3	4	2005	25	3401	3371	0.9365
4	4	2005	25	3401	3371	5.5456
5	4	2006	150	3401	3371	3.9576
5	3	2007	194	3401	3371	1.7944
1	1	2002	22	3402	10612	2.9620
1	2	2000	132	3403	5471	4.4124
2	3	2001	133	3403	5471	2.2492
3	5	2002	134	3403	5471	2.3008
2	2	2003	23	3404	5470	2.8244
2	4	2004	24	3404	5470	1.7600
4	5	2005	25	3404	5470	4.8500
1	2	2004	24	3405	10611	5.3392
2	5	2006	150	3405	10611	1.1676
3	3	2006	150	3405	10611	4.9532
1	1	2003	23	3406	10610	2.7384
1	1	2000	27	3407	3370	3.7684
1	4	2001	26	3407	3370	1.9837
2	4	2002	22	3407	3370	0.4473
3	4	2002	22	3407	3370	4.5845
3	3	2003	23	3407	3370	2.3180
4	4	2004	24	3407	3370	0.9881
1	2	2003	23	3408	10609	4.0092
1	4	2004	24	3408	10609	2.0525
2	4	2005	25	3408	10609	0.4989
3	3	2005	25	3408	10609	4.5673
4	4	2006	150	3408	10609	2.6524
4	4	2007	194	3408	10609	0.9881
5	4	2007	194	3408	10609	5.5800
2	2	2002	22	3409	864	1.5117
3	5	2003	23	3409	864	1.5461
4	4	2004	24	3409	864	0.6268
5	4	2004	24	3409	864	4.9704
1	1	2000	27	3410	10608	3.4512
1	2	2003	23	3411	2330	0.8677
2	3	2003	23	3411	2330	4.6189
3	4	2004	24	3411	2330	2.7212
3	4	2005	25	3411	2330	1.4945
4	4	2006	150	3411	2330	0.4473
5	3	2006	150	3411	2330	4.4296
1	2	2004	24	3412	5469	1.5880
2	4	2004	24	3412	5469	6.1897
3	4	2005	25	3412	5469	4.0953
4	4	2006	150	3412	5469	2.6524
4	4	2007	194	3412	5469	0.7128
5	4	2007	194	3412	5469	4.9532
1	2	2005	25	3413	10607	0.3441
1	2	2004	24	3414	3369	5.3392
1	4	2005	25	3414	3369	4.0609
2	3	2006	150	3414	3369	1.7600
3	3	2006	150	3414	3369	5.7768
3	3	2007	194	3414	3369	3.5545
4	4	2008	196	3414	3369	1.6568
1	1	2003	23	3415	2329	2.8244
1	2	2005	25	3416	5468	0.6440
2	4	2005	25	3416	5468	5.5800
1	2	2003	23	3417	1700	4.0781
1	4	2004	24	3417	1700	2.0009
2	4	2005	25	3417	1700	0.4301
3	4	2005	25	3417	1700	4.6361
4	4	2006	150	3417	1700	2.7556
4	4	2007	194	3417	1700	0.9881
1	2	2000	27	3418	1061	4.2404
1	4	2001	26	3418	1061	2.1460
2	4	2002	22	3418	1061	0.6268
2	2	2003	23	3419	5467	1.3052
3	4	2004	24	3419	5467	0.3613
1	2	2003	23	3420	10606	4.9704
2	3	2004	24	3420	10606	2.6105
2	4	2005	25	3420	10606	0.7816
3	3	2005	25	3420	10606	4.8156
4	4	2006	150	3420	10606	3.0481
4	4	2007	194	3420	10606	2.2492
1	2	2005	25	3421	3368	0.5752
2	4	2005	25	3421	3368	4.9016
2	4	2006	150	3421	3368	3.0481
3	4	2007	194	3421	3368	1.9149
1	2	2005	25	3422	5466	0.7128
2	4	2005	25	3422	5466	5.5456
3	5	2007	194	3422	5466	0.5333
4	4	2007	194	3422	5466	4.7049
1	1	2000	27	3423	10605	3.7512
1	4	2001	26	3423	10605	2.0009
2	4	2002	22	3423	10605	0.6612
1	2	2002	22	3424	5465	4.3436
1	4	2003	23	3424	5465	2.2664
1	2	2005	25	3425	10604	0.5408
2	3	2005	25	3425	10604	4.6189
3	5	2007	194	3425	10604	0.4645
3	3	2007	194	3425	10604	4.2404
4	3	2008	196	3425	10604	1.8288
5	4	2009	195	3425	10604	0.9365
6	5	2010	184	3425	10604	0.6784
1	2	2004	24	3426	5464	1.4429
2	4	2004	24	3426	5464	6.1725
3	4	2005	25	3426	5464	4.1297
3	4	2006	150	3426	5464	2.3180
4	4	2007	194	3426	5464	0.5924
5	5	2008	196	3426	5464	0.7128
1	2	2003	23	3427	3367	4.0092
1	4	2004	24	3427	3367	2.1632
2	4	2005	25	3427	3367	0.8849
3	4	2005	25	3427	3367	5.0392
1	2	2004	24	3428	10603	2.1804
2	4	2005	25	3428	10603	1.5633
2	4	2005	25	3428	10603	5.7177
3	3	2006	150	3428	10603	3.4168
4	4	2007	194	3428	10603	2.2664
1	2	2005	25	3429	2328	2.9276
2	4	2006	150	3429	2328	1.2192
2	3	2006	150	3429	2328	5.1597
3	4	2007	194	3429	2328	3.9060
4	4	2008	196	3429	2328	1.7944
1	2	2001	26	3430	5462	0.4645
2	3	2001	26	3430	5462	4.1985
2	4	2002	22	3430	5462	2.2664
1	1	2002	22	3431	2327	3.4168
1	4	2003	23	3431	2327	1.4429
2	4	2003	23	3431	2327	5.6144
3	4	2004	24	3431	2327	3.7856
4	5	2005	25	3431	2327	3.9060
4	4	2006	150	3431	2327	2.3868
5	4	2007	194	3431	2327	0.9881
6	4	2007	194	3431	2327	5.6833
6	5	2010	184	3431	2327	0.8849
1	2	2005	25	3432	10602	0.6956
1	2	2005	168	3433	5461	0.5161
2	5	2006	166	3433	5461	2.9620
2	2	2004	24	3434	10601	5.6489
1	2	2005	168	3435	10600	0.2924
1	1	2000	27	3436	1060	3.2792
1	4	2001	26	3436	1060	1.4773
2	4	2001	26	3436	1060	6.0692
3	3	2002	22	3436	1060	3.6577
3	4	2003	23	3436	1060	1.9149
4	4	2004	24	3436	1060	0.6956
5	4	2004	24	3436	1060	4.9532
1	2	2005	25	3437	2326	3.0997
2	4	2006	150	3437	2326	1.5805
3	3	2006	150	3437	2326	5.4940
3	4	2007	194	3437	2326	3.8372
4	3	2008	196	3437	2326	1.6568
5	4	2009	195	3437	2326	0.9021
6	4	2009	195	3437	2326	6.2757
1	2	2005	25	3438	5460	0.8505
2	5	2006	150	3438	5460	3.4512
4	5	2008	196	3438	5460	1.5461
5	4	2009	195	3438	5460	0.7644
6	4	2009	195	3438	5460	6.0176
6	5	2011	188	3438	5460	1.1332
1	2	2001	26	3439	1699	1.5117
1	4	2001	26	3439	1699	5.7521
3	5	2003	23	3439	1699	0.7644
3	3	2003	23	3439	1699	4.6705
4	4	2004	24	3439	1699	2.7040
5	4	2005	25	3439	1699	1.3913
6	5	2006	150	3439	1699	1.7256
6	4	2006	150	3439	1699	6.1725
6	3	2007	194	3439	1699	3.9576
1	2	2004	24	3440	2325	2.1804
2	5	2005	25	3440	2325	1.8116
2	4	2006	150	3440	2325	0.5580
3	3	2006	150	3440	2325	4.4124
4	4	2007	194	3440	2325	2.3696
5	4	2008	196	3440	2325	1.5117
1	2	2001	26	3441	3366	0.8332
2	4	2001	26	3441	3366	5.0909
2	4	2002	22	3441	3366	3.1341
1	2	2002	22	3442	3365	3.7512
1	4	2003	23	3442	3365	1.8632
2	4	2004	24	3442	3365	0.5924
3	4	2004	24	3442	3365	4.9016
4	4	2005	25	3442	3365	3.2448
4	4	2006	150	3442	3365	1.7600
5	4	2007	194	3442	3365	1.1332
1	1	2000	27	3443	5459	3.4856
1	4	2001	26	3443	5459	1.4945
2	4	2001	26	3443	5459	6.0176
3	4	2002	22	3443	5459	4.2060
4	5	2003	23	3443	5459	5.1941
4	3	2004	24	3443	5459	2.9104
5	4	2005	25	3443	5459	1.5880
6	4	2005	25	3443	5459	5.7349
1	1	2003	23	3444	10598	2.6696
1	2	2005	25	3445	10597	0.6268
2	4	2005	25	3445	10597	4.8156
2	4	2006	150	3445	10597	3.4512
3	4	2007	194	3445	10597	2.1976
1	2	2003	23	3446	10595	4.8328
1	2	2005	25	3447	5458	0.5752
2	4	2005	25	3447	5458	4.8672
2	3	2006	150	3447	5458	2.7040
3	4	2007	194	3447	5458	0.9537
4	4	2007	194	3447	5458	5.2876
6	5	2009	195	3447	5458	6.2757
1	2	2002	22	3448	2324	1.6396
2	5	2003	23	3448	2324	1.0644
3	3	2003	23	3448	2324	5.0048
3	4	2004	24	3448	2324	3.1588
4	4	2005	25	3448	2324	1.7428
5	3	2005	25	3448	2324	5.8284
6	4	2006	150	3448	2324	3.9748
6	4	2007	194	3448	2324	1.8460
1	2	1999	147	3449	5457	1.3568
1	4	1999	147	3449	5457	5.6317
2	4	2000	27	3449	5457	3.7512
3	4	2001	26	3449	5457	1.8460
1	2	2001	26	3450	2323	1.8460
1	4	2002	22	3450	2323	0.4473
2	4	2002	22	3450	2323	5.4080
3	4	2003	23	3450	2323	3.6577
4	4	2004	24	3450	2323	1.6396
4	4	2005	25	3450	2323	0.4473
5	3	2005	25	3450	2323	4.5673
6	4	2006	150	3450	2323	2.5073
6	4	2007	194	3450	2323	1.0816
1	2	2005	25	3451	5456	0.7128
2	4	2005	25	3451	5456	5.6144
2	4	2006	150	3451	5456	4.0264
3	3	2007	194	3451	5456	1.7600
1	2	2005	168	3452	5455	0.4301
3	5	2007	167	3452	5455	1.2536
1	2	2001	26	3453	3364	0.8849
2	4	2002	22	3453	3364	0.2064
3	4	2002	22	3453	3364	4.5500
3	3	2003	23	3453	3364	2.3868
4	4	2004	24	3453	3364	1.2880
1	2	2005	168	3454	5454	0.4473
2	5	2006	166	3454	5454	0.4645
1	2	2004	24	3455	3363	0.5924
2	4	2004	24	3455	3363	5.0220
3	4	2005	25	3455	3363	3.3480
3	4	2006	150	3455	3363	1.7944
4	4	2007	194	3455	3363	0.0860
5	4	2007	194	3455	3363	4.2404
1	2	2012	185	3456	10594	2.7212
2	4	2013	186	3456	10594	1.9493
2	4	2013	186	3456	10594	6.1208
3	3	2014	187	3456	10594	3.9060
4	4	2015	59	3456	10594	1.9665
1	2	2004	24	3457	1059	0.5333
2	4	2004	24	3457	1059	4.7984
3	4	2005	25	3457	1059	3.2276
3	4	2006	150	3457	1059	2.0009
4	4	2007	194	3457	1059	0.6784
2	2	2013	186	3458	3362	4.5156
3	3	2014	187	3458	3362	2.2836
4	4	2015	59	3458	3362	0.9193
4	3	2015	59	3458	3362	4.6361
1	2	2012	185	3459	10593	5.5284
3	5	2014	187	3459	10593	1.4257
3	4	2014	187	3459	10593	6.1725
4	4	2015	59	3459	10593	4.1985
1	2	2004	24	3460	10592	0.5752
2	4	2004	24	3460	10592	5.8628
3	4	2005	25	3460	10592	3.9404
3	4	2006	150	3460	10592	2.2148
4	4	2007	194	3460	10592	0.5580
5	3	2007	194	3460	10592	4.6877
6	5	2009	195	3460	10592	0.9021
1	1	2001	26	3461	2322	3.0825
1	4	2002	22	3461	2322	0.9881
2	5	2003	23	3461	2322	1.1676
3	4	2003	23	3461	2322	5.3736
1	2	2005	25	3462	1698	3.0997
2	4	2006	150	3462	1698	1.7600
2	4	2007	194	3462	1698	0.2752
3	3	2007	194	3462	1698	3.9920
4	4	2008	196	3462	1698	1.9665
1	2	2007	194	3463	5453	5.8456
3	5	2009	195	3463	5453	1.6568
3	4	2010	184	3463	5453	0.4645
4	5	2010	184	3463	5453	6.2413
5	5	2012	185	3463	5453	0.3957
1	2	2007	194	3464	3361	2.4212
1	2	2007	194	3465	5452	1.8632
2	5	2008	196	3465	5452	1.3913
3	5	2009	195	3465	5452	1.1332
1	2	2007	194	3466	10591	1.7944
1	2	2001	26	3467	1697	0.7472
2	3	2001	26	3467	1697	4.6877
2	4	2002	22	3467	1697	2.8072
3	4	2003	23	3467	1697	0.9709
4	3	2003	23	3467	1697	4.9876
4	3	2004	24	3467	1697	2.8072
5	4	2005	25	3467	1697	1.6568
6	5	2006	150	3467	1697	2.3008
1	2	2003	23	3468	10590	4.9532
2	4	2004	24	3468	10590	2.9620
2	4	2005	25	3468	10590	2.2836
3	4	2006	150	3468	10590	1.2880
4	3	2006	150	3468	10590	5.0736
5	4	2007	194	3468	10590	3.0997
1	1	2000	27	3469	2321	4.2232
1	3	2001	26	3469	2321	1.8288
2	4	2002	22	3469	2321	0.5580
3	4	2002	22	3469	2321	4.7640
3	3	2003	23	3469	2321	2.4901
4	4	2004	24	3469	2321	1.8288
5	4	2004	24	3469	2321	6.1553
1	2	2003	23	3470	1696	1.3913
2	4	2003	23	3470	1696	6.0176
3	4	2004	24	3470	1696	4.0264
1	2	2005	25	3471	5451	3.1169
3	5	2006	150	3471	5451	5.0564
3	4	2007	194	3471	5451	2.9276
4	4	2008	196	3471	5451	1.6396
1	2	2004	24	3472	2320	0.4301
2	4	2004	24	3472	2320	4.8156
3	4	2005	25	3472	2320	3.0309
3	4	2006	150	3472	2320	1.8976
4	4	2007	194	3472	2320	0.0860
1	2	2008	196	3473	3360	0.5752
2	4	2008	196	3473	3360	4.9360
3	5	2010	184	3473	3360	0.7988
5	5	2011	188	3473	3360	1.6052
6	5	2012	185	3473	3360	5.3048
6	5	2015	59	3473	3360	0.7472
6	3	2015	59	3473	3360	4.6877
1	2	2001	26	3474	5450	1.4945
2	5	2002	22	3474	5450	2.4040
2	2	2004	24	3475	10589	4.7640
3	4	2005	25	3475	10589	3.1932
3	4	2006	150	3475	10589	1.3913
5	5	2007	194	3475	10589	4.6705
1	2	2005	25	3476	10588	3.2792
2	4	2006	150	3476	10588	1.7772
1	2	2008	196	3477	1695	0.5161
2	4	2008	196	3477	1695	4.9360
3	4	2009	195	3477	1695	3.7340
1	2	2007	194	3478	10587	2.4040
1	2	2005	168	3479	10586	0.4817
2	5	2006	166	3479	10586	0.7300
1	2	2005	25	3480	5449	0.8160
2	4	2005	25	3480	5449	5.0909
2	4	2006	150	3480	5449	3.3308
3	4	2007	194	3480	5449	2.5589
4	4	2008	196	3480	5449	1.1676
5	5	2009	195	3480	5449	0.5408
5	3	2009	195	3480	5449	4.6017
2	2	2004	200	3481	10585	0.8849
1	2	2002	22	3482	10584	0.8677
1	2	2002	22	3483	1058	0.6612
2	5	2003	23	3483	1058	2.4729
3	4	2004	24	3483	1058	0.9537
4	4	2004	24	3483	1058	6.0520
5	5	2006	150	3483	1058	2.4901
1	2	2005	168	3484	10582	0.5580
3	5	2007	167	3484	10582	2.0697
1	2	2007	194	3485	1324	2.5589
1	2	2003	23	3486	5448	0.2408
2	3	2003	23	3486	5448	4.3436
1	2	2004	24	3487	10581	1.4945
2	4	2004	24	3487	10581	6.2413
1	2	2008	196	3488	5447	0.0172
2	4	2008	196	3488	5447	4.6705
3	4	2009	195	3488	5447	2.5417
3	4	2010	184	3488	5447	0.4989
4	4	2010	184	3488	5447	4.8328
5	3	2011	188	3488	5447	2.5417
1	1	2007	194	3489	10580	1.6912
1	2	2004	24	3490	5446	0.4301
2	4	2004	24	3490	5446	4.9532
3	4	2005	25	3490	5446	3.3652
3	4	2006	150	3490	5446	1.6912
1	1	2007	194	3491	10579	1.7428
1	1	2007	194	3492	2319	2.0353
1	4	2008	196	3492	2319	0.5752
2	4	2008	196	3492	2319	5.5456
3	4	2009	195	3492	2319	3.7340
3	3	2010	184	3492	2319	1.2020
4	5	2011	188	3492	2319	0.8332
5	4	2011	188	3492	2319	5.8112
6	4	2012	185	3492	2319	4.1125
6	5	2014	187	3492	2319	0.4129
6	5	2015	59	3492	2319	0.6096
6	3	2015	59	3492	2319	4.5328
1	1	2007	194	3493	1694	1.8116
1	4	2008	196	3493	1694	0.4473
3	5	2009	195	3493	1694	3.6824
3	2	2010	184	3493	1694	0.9709
4	4	2010	184	3493	1694	5.8112
5	4	2011	188	3493	1694	4.1297
6	4	2012	185	3493	1694	2.4212
6	4	2013	186	3493	1694	1.4945
1	2	2004	24	3494	10578	1.6052
2	4	2005	25	3494	10578	0.1892
1	2	2004	24	3495	863	1.4773
2	4	2004	24	3495	863	6.1897
3	4	2005	25	3495	863	4.1297
3	4	2006	150	3495	863	2.3868
4	4	2007	194	3495	863	0.6612
5	4	2007	194	3495	863	4.9532
1	2	2007	194	3496	10577	2.6352
1	4	2008	196	3496	10577	1.2536
2	4	2008	196	3496	10577	5.7521
3	4	2009	195	3496	10577	3.9748
1	2	2001	26	3497	10576	5.1081
1	4	2002	22	3497	10576	3.0825
2	4	2003	23	3497	10576	1.3396
3	4	2003	23	3497	10576	5.5456
1	2	2002	22	3498	10574	3.3824
1	2	2003	23	3499	10573	3.5029
1	2	2007	194	3500	10572	5.8112
2	2	2003	23	3501	10571	4.6533
2	4	2004	24	3501	10571	2.9104
1	2	2005	25	3502	5445	0.1892
1	4	2005	25	3502	5445	4.3264
2	4	2006	150	3502	5445	2.4212
3	4	2007	194	3502	5445	0.7816
4	4	2007	194	3502	5445	5.3392
5	5	2009	195	3502	5445	1.7944
1	2	2003	23	3503	5444	4.1125
2	5	2004	24	3503	5444	6.1725
3	4	2005	25	3503	5444	4.2232
3	4	2006	150	3503	5444	2.5245
4	4	2007	194	3503	5444	0.7644
5	5	2008	196	3503	5444	0.7128
6	5	2009	195	3503	5444	4.4812
6	4	2010	184	3503	5444	3.1932
1	2	2001	26	3504	683	1.2192
2	4	2001	26	3504	683	5.3564
2	3	2002	22	3504	683	3.1760
3	4	2003	23	3504	683	1.5461
4	3	2003	23	3504	683	5.5456
5	4	2004	24	3504	683	3.9920
5	4	2005	25	3504	683	1.9493
6	4	2006	150	3504	683	0.5408
6	3	2006	150	3504	683	4.3608
6	3	2007	194	3504	683	2.1976
2	2	2004	24	3505	3359	4.8844
3	4	2005	25	3505	3359	3.1169
3	4	2006	150	3505	3359	1.4601
4	3	2006	150	3505	3359	5.4940
5	4	2007	194	3505	3359	3.6824
5	4	2008	196	3505	3359	1.6912
6	4	2009	195	3505	3359	0.5161
6	4	2009	195	3505	3359	4.8328
6	4	2010	184	3505	3359	3.2792
6	4	2011	188	3505	3359	2.4212
1	1	2007	194	3506	3358	1.6396
1	4	2007	194	3506	3358	5.8800
2	4	2008	196	3506	3358	3.9920
3	5	2009	195	3506	3358	3.5201
3	3	2010	184	3506	3358	1.2364
4	4	2010	184	3506	3358	6.1897
1	2	2008	196	3507	10570	0.8160
1	2	2007	194	3508	5443	2.4557
1	4	2008	196	3508	5443	0.9881
2	5	2009	195	3508	5443	0.6784
3	4	2009	195	3508	5443	6.1725
4	4	2010	184	3508	5443	4.2576
5	4	2011	188	3508	5443	2.1976
6	2	2008	199	3509	10569	4.4468
1	2	2008	196	3510	3357	0.6096
3	5	2009	195	3510	3357	2.9965
3	4	2010	184	3510	3357	1.2880
1	2	2005	25	3511	10568	0.3785
1	3	2005	25	3511	10568	4.3264
2	4	2006	150	3511	10568	2.6868
1	1	2007	194	3512	10567	2.4385
1	2	2007	194	3513	10565	2.6352
1	4	2008	196	3513	10565	0.9365
3	5	2010	184	3513	10565	0.7816
5	5	2011	188	3513	10565	3.5889
5	4	2012	185	3513	10565	1.4257
6	5	2014	187	3513	10565	1.3741
6	4	2015	59	3513	10565	0.2408
1	1	2007	194	3514	5442	2.3524
1	4	2008	196	3514	5442	0.8677
2	5	2009	195	3514	5442	0.3269
3	4	2009	195	3514	5442	4.6017
4	5	2011	188	3514	5442	0.9537
1	1	2007	194	3515	10564	1.8632
3	5	2010	184	3515	10564	0.6096
4	4	2010	184	3515	10564	4.9188
5	3	2011	188	3515	10564	2.3868
5	4	2012	185	3515	10564	1.2536
6	4	2013	186	3515	10564	0.2408
6	3	2013	186	3515	10564	4.3264
6	4	2014	187	3515	10564	2.2148
1	2	2001	26	3516	10563	1.0816
1	1	2007	194	3517	10562	1.7084
1	4	2008	196	3517	10562	0.7300
3	5	2010	184	3517	10562	0.7816
4	4	2010	184	3517	10562	5.3736
5	3	2011	188	3517	10562	2.9448
2	2	2003	23	3518	10561	0.7472
1	1	2007	194	3519	3356	1.8288
1	4	2008	196	3519	3356	0.7300
3	5	2009	195	3519	3356	2.8760
3	4	2010	184	3519	3356	1.2880
4	4	2011	188	3519	3356	0.2064
1	2	2001	26	3520	5441	0.8332
2	3	2001	26	3520	5441	4.7640
2	4	2002	22	3520	5441	3.0309
1	2	2003	23	3521	5440	4.3608
2	5	2005	25	3521	5440	0.8677
3	4	2005	25	3521	5440	5.0909
4	5	2007	194	3521	5440	1.4945
2	2	2006	150	3522	10560	1.0988
1	1	2007	194	3523	10559	1.6052
1	4	2008	196	3523	10559	0.4301
3	5	2009	195	3523	10559	2.4557
3	4	2010	184	3523	10559	1.3741
4	4	2010	184	3523	10559	6.2413
5	4	2011	188	3523	10559	4.1297
6	4	2012	185	3523	10559	2.2836
6	4	2013	186	3523	10559	1.1848
6	5	2014	187	3523	10559	0.6784
6	3	2014	187	3523	10559	4.6705
1	1	2000	27	3524	2318	4.6189
1	4	2001	26	3524	2318	2.8416
2	4	2002	22	3524	2318	0.9193
1	2	2002	22	3525	3355	4.1641
1	4	2003	23	3525	3355	2.2320
2	4	2004	24	3525	3355	1.1676
3	4	2004	24	3525	3355	5.7940
1	2	2003	23	3526	5439	4.3092
1	4	2004	24	3526	5439	2.1976
2	5	2005	25	3526	5439	1.6396
3	4	2005	25	3526	5439	5.7940
4	4	2006	150	3526	5439	4.0437
4	4	2007	194	3526	5439	1.9149
5	4	2007	194	3526	5439	6.1380
6	3	2008	196	3526	5439	3.8888
1	2	2004	24	3527	3354	1.0225
2	4	2004	24	3527	3354	5.4252
3	4	2005	25	3527	3354	3.7856
3	4	2006	150	3527	3354	2.2664
4	4	2007	194	3527	3354	0.6784
5	4	2007	194	3527	3354	5.2876
6	5	2009	195	3527	3354	2.0697
6	4	2009	195	3527	3354	6.2757
6	5	2011	188	3527	3354	0.9709
1	1	2007	194	3528	10557	2.5589
1	4	2008	196	3528	10557	0.8332
3	5	2009	195	3528	10557	2.2836
3	4	2010	184	3528	10557	1.3224
4	4	2010	184	3528	10557	6.2069
5	5	2012	185	3528	10557	0.3785
6	5	2013	186	3528	10557	0.4989
6	5	2014	187	3528	10557	0.7472
6	5	2015	59	3528	10557	1.0053
1	2	2008	196	3529	10556	0.4301
1	2	2001	26	3530	1322	0.7128
2	3	2001	26	3530	1322	4.7296
2	4	2002	22	3530	1322	2.7384
3	4	2003	23	3530	1322	1.0988
1	2	2002	22	3531	3353	6.1725
2	3	2003	23	3531	3353	3.8544
2	3	2004	24	3531	3353	1.6396
3	4	2005	25	3531	3353	0.3269
1	2	2004	24	3532	3352	0.4817
2	4	2004	24	3532	3352	4.7812
3	4	2005	25	3532	3352	3.0825
3	4	2006	150	3532	3352	2.2836
4	4	2007	194	3532	3352	0.7300
1	1	2007	194	3533	5438	1.9321
1	4	2008	196	3533	5438	0.9193
1	2	2004	24	3534	3351	0.5408
2	4	2004	24	3534	3351	5.0220
3	5	2006	150	3534	3351	1.6912
4	3	2006	150	3534	3351	5.4940
5	3	2007	194	3534	3351	3.2276
1	2	2005	25	3535	10555	0.8677
1	4	2005	25	3535	10555	5.0564
2	4	2006	150	3535	10555	3.0997
3	4	2007	194	3535	10555	2.2836
4	2	2009	86	3536	5437	1.8288
1	1	2007	194	3537	5436	2.6105
1	4	2008	196	3537	5436	1.5117
5	2	2010	89	3538	10554	4.6877
1	2	2001	26	3539	3350	0.7644
2	3	2001	26	3539	3350	4.7640
2	4	2002	22	3539	3350	2.9104
2	2	2007	197	3540	5435	2.2664
1	2	2008	196	3541	5434	0.3613
2	4	2008	196	3541	5434	5.8284
3	4	2009	195	3541	5434	3.9748
3	2	2010	184	3541	5434	1.0053
1	2	2003	23	3542	3349	4.6877
1	3	2004	24	3542	3349	2.4557
2	4	2005	25	3542	3349	0.7816
3	3	2005	25	3542	3349	4.7984
4	4	2006	150	3542	3349	3.0137
4	4	2007	194	3542	3349	1.5289
5	4	2008	196	3542	3349	0.1204
6	4	2008	196	3542	3349	4.6877
6	3	2009	195	3542	3349	2.5417
6	4	2010	184	3542	3349	0.7988
6	4	2010	184	3542	3349	6.0692
6	5	2012	185	3542	3349	0.1720
1	1	2007	194	3543	5433	1.9149
1	4	2008	196	3543	5433	0.6612
3	5	2009	195	3543	5433	4.2232
4	4	2010	184	3543	5433	3.1588
1	1	2007	194	3544	3348	1.8976
1	4	2008	196	3544	3348	0.6956
3	5	2009	195	3544	3348	2.9620
1	1	2007	194	3545	10553	2.4729
